East Germany, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1975   44    1931     1.541     0.868     0.500     0.104     0.036     0.034
1975   45    1930     1.542     0.868     0.500     0.104     0.036     0.035
1975   46    1929     1.542     0.868     0.500     0.104     0.036     0.035
1975   47    1928     1.543     0.868     0.500     0.104     0.036     0.035
1975   48    1927     1.543     0.868     0.500     0.104     0.036     0.035
1975   49    1926     1.543     0.868     0.500     0.104     0.036     0.035
1975   50    1925     1.543     0.868     0.500     0.104     0.036     0.035
1975   51    1924     1.543     0.868     0.500     0.104     0.036     0.035
1975   52    1923     1.543     0.868     0.500     0.104     0.036     0.035
1975   53    1922     1.543     0.868     0.500     0.104     0.036     0.035
1975   54    1921     1.543     0.868     0.500     0.104     0.036     0.035
1975   55    1920     1.543     0.868     0.500     0.104     0.036     0.035
1976   12    1964     0.000     0.000     0.000     0.000     0.000     0.000
1976   13    1963     0.000     0.000     0.000     0.000     0.000     0.000
1976   14    1962     0.000     0.000     0.000     0.000     0.000     0.000
1976   15    1961     0.000     0.000     0.000     0.000     0.000     0.000
1976   16    1960     0.000     0.000     0.000     0.000     0.000     0.000
1976   17    1959     0.004     0.004     0.000     0.000     0.000     0.000
1976   18    1958     0.020     0.020     0.000     0.000     0.000     0.000
1976   19    1957     0.068     0.066     0.002     0.000     0.000     0.000
1976   20    1956     0.170     0.162     0.008     0.000     0.000     0.000
1976   21    1955     0.312     0.287     0.024     0.001     0.000     0.000
1976   22    1954     0.470     0.412     0.054     0.003     0.000     0.000
1976   23    1953     0.631     0.526     0.097     0.007     0.001     0.000
1976   24    1952     0.788     0.622     0.151     0.013     0.002     0.000
1976   25    1951     0.938     0.703     0.210     0.021     0.003     0.000
1976   26    1950     1.069     0.762     0.271     0.030     0.005     0.001
1976   27    1949     1.178     0.802     0.327     0.039     0.007     0.002
1976   28    1948     1.270     0.831     0.377     0.049     0.010     0.003
1976   29    1947     1.343     0.850     0.418     0.058     0.013     0.004
1976   30    1946     1.401     0.864     0.450     0.066     0.016     0.006
1976   31    1945     1.449     0.874     0.475     0.074     0.018     0.008
1976   32    1944     1.489     0.882     0.494     0.081     0.021     0.010
1976   33    1943     1.521     0.888     0.510     0.086     0.023     0.012
1976   34    1942     1.547     0.893     0.522     0.092     0.026     0.014
1976   35    1941     1.568     0.897     0.531     0.096     0.028     0.016
1976   36    1940     1.585     0.900     0.538     0.100     0.029     0.018
1976   37    1939     1.598     0.902     0.542     0.102     0.031     0.021
1976   38    1938     1.609     0.904     0.546     0.105     0.032     0.023
1976   39    1937     1.617     0.905     0.548     0.107     0.033     0.025
1976   40    1936     1.624     0.906     0.549     0.108     0.034     0.027
1976   41    1935     1.628     0.907     0.550     0.109     0.034     0.029
1976   42    1934     1.632     0.907     0.550     0.110     0.035     0.030
1976   43    1933     1.635     0.907     0.551     0.110     0.035     0.031
1976   44    1932     1.636     0.908     0.551     0.110     0.036     0.032
1976   45    1931     1.637     0.908     0.551     0.110     0.036     0.032
1976   46    1930     1.638     0.908     0.551     0.110     0.036     0.033
1976   47    1929     1.638     0.908     0.551     0.111     0.036     0.033
1976   48    1928     1.638     0.908     0.551     0.111     0.036     0.033
1976   49    1927     1.638     0.908     0.551     0.111     0.036     0.033
1976   50    1926     1.638     0.908     0.551     0.111     0.036     0.033
1976   51    1925     1.638     0.908     0.551     0.111     0.036     0.033
1976   52    1924     1.638     0.908     0.551     0.111     0.036     0.033
1976   53    1923     1.638     0.908     0.551     0.111     0.036     0.033
1976   54    1922     1.638     0.908     0.551     0.111     0.036     0.033
1976   55    1921     1.638     0.908     0.551     0.111     0.036     0.033
1977   12    1965     0.000     0.000     0.000     0.000     0.000     0.000
1977   13    1964     0.000     0.000     0.000     0.000     0.000     0.000
1977   14    1963     0.000     0.000     0.000     0.000     0.000     0.000
1977   15    1962     0.000     0.000     0.000     0.000     0.000     0.000
1977   16    1961     0.001     0.001     0.000     0.000     0.000     0.000
1977   17    1960     0.005     0.005     0.000     0.000     0.000     0.000
1977   18    1959     0.021     0.021     0.000     0.000     0.000     0.000
1977   19    1958     0.072     0.070     0.002     0.000     0.000     0.000
1977   20    1957     0.175     0.166     0.008     0.000     0.000     0.000
1977   21    1956     0.325     0.297     0.027     0.001     0.000     0.000
1977   22    1955     0.496     0.433     0.060     0.003     0.000     0.000
1977   23    1954     0.674     0.557     0.109     0.007     0.001     0.000
1977   24    1953     0.854     0.663     0.175     0.014     0.002     0.000
1977   25    1952     1.027     0.751     0.250     0.023     0.003     0.000
1977   26    1951     1.181     0.815     0.326     0.033     0.005     0.001
1977   27    1950     1.311     0.859     0.399     0.044     0.007     0.002
1977   28    1949     1.421     0.888     0.463     0.056     0.010     0.003
1977   29    1948     1.510     0.909     0.516     0.068     0.013     0.004
1977   30    1947     1.583     0.922     0.559     0.079     0.017     0.006
1977   31    1946     1.639     0.933     0.590     0.088     0.020     0.008
1977   32    1945     1.687     0.941     0.615     0.097     0.024     0.010
1977   33    1944     1.724     0.947     0.634     0.105     0.026     0.012
1977   34    1943     1.753     0.951     0.648     0.111     0.029     0.014
1977   35    1942     1.777     0.955     0.658     0.116     0.031     0.017
1977   36    1941     1.795     0.958     0.666     0.120     0.033     0.019
1977   37    1940     1.810     0.960     0.671     0.123     0.035     0.021
1977   38    1939     1.822     0.962     0.675     0.126     0.036     0.023
1977   39    1938     1.831     0.963     0.677     0.128     0.037     0.025
1977   40    1937     1.838     0.964     0.679     0.129     0.038     0.027
1977   41    1936     1.842     0.964     0.680     0.130     0.039     0.029
1977   42    1935     1.846     0.965     0.680     0.131     0.040     0.030
1977   43    1934     1.848     0.965     0.681     0.131     0.040     0.031
1977   44    1933     1.850     0.965     0.681     0.132     0.040     0.032
1977   45    1932     1.851     0.966     0.681     0.132     0.040     0.033
1977   46    1931     1.852     0.966     0.681     0.132     0.040     0.033
1977   47    1930     1.852     0.966     0.681     0.132     0.040     0.033
1977   48    1929     1.852     0.966     0.681     0.132     0.040     0.033
1977   49    1928     1.852     0.966     0.681     0.132     0.040     0.033
1977   50    1927     1.852     0.966     0.681     0.132     0.040     0.033
1977   51    1926     1.852     0.966     0.681     0.132     0.040     0.033
1977   52    1925     1.852     0.966     0.681     0.132     0.040     0.033
1977   53    1924     1.852     0.966     0.681     0.132     0.040     0.033
1977   54    1923     1.852     0.966     0.681     0.132     0.040     0.033
1977   55    1922     1.852     0.966     0.681     0.132     0.040     0.033
1978   12    1966     0.000     0.000     0.000     0.000     0.000     0.000
1978   13    1965     0.000     0.000     0.000     0.000     0.000     0.000
1978   14    1964     0.000     0.000     0.000     0.000     0.000     0.000
1978   15    1963     0.000     0.000     0.000     0.000     0.000     0.000
1978   16    1962     0.001     0.001     0.000     0.000     0.000     0.000
1978   17    1961     0.005     0.005     0.000     0.000     0.000     0.000
1978   18    1960     0.023     0.022     0.000     0.000     0.000     0.000
1978   19    1959     0.074     0.072     0.002     0.000     0.000     0.000
1978   20    1958     0.182     0.172     0.009     0.000     0.000     0.000
1978   21    1957     0.337     0.309     0.027     0.001     0.000     0.000
1978   22    1956     0.515     0.450     0.061     0.004     0.000     0.000
1978   23    1955     0.701     0.579     0.112     0.008     0.001     0.000
1978   24    1954     0.884     0.690     0.178     0.015     0.001     0.000
1978   25    1953     1.056     0.777     0.251     0.024     0.003     0.000
1978   26    1952     1.213     0.841     0.331     0.035     0.005     0.001
1978   27    1951     1.348     0.885     0.408     0.047     0.007     0.002
1978   28    1950     1.462     0.914     0.476     0.059     0.010     0.003
1978   29    1949     1.554     0.933     0.531     0.072     0.014     0.004
1978   30    1948     1.629     0.948     0.575     0.084     0.017     0.005
1978   31    1947     1.689     0.957     0.609     0.095     0.020     0.008
1978   32    1946     1.736     0.964     0.635     0.104     0.024     0.009
1978   33    1945     1.775     0.970     0.654     0.111     0.027     0.012
1978   34    1944     1.806     0.975     0.669     0.118     0.030     0.014
1978   35    1943     1.829     0.978     0.679     0.124     0.032     0.016
1978   36    1942     1.848     0.980     0.687     0.128     0.034     0.018
1978   37    1941     1.862     0.983     0.692     0.132     0.036     0.020
1978   38    1940     1.873     0.984     0.696     0.134     0.037     0.022
1978   39    1939     1.881     0.985     0.698     0.136     0.038     0.023
1978   40    1938     1.887     0.986     0.700     0.138     0.039     0.025
1978   41    1937     1.892     0.986     0.700     0.139     0.040     0.027
1978   42    1936     1.895     0.987     0.701     0.139     0.041     0.028
1978   43    1935     1.897     0.987     0.701     0.139     0.041     0.029
1978   44    1934     1.899     0.987     0.701     0.140     0.041     0.029
1978   45    1933     1.899     0.987     0.701     0.140     0.041     0.030
1978   46    1932     1.900     0.987     0.702     0.140     0.041     0.030
1978   47    1931     1.900     0.987     0.702     0.140     0.041     0.030
1978   48    1930     1.900     0.987     0.702     0.140     0.041     0.030
1978   49    1929     1.900     0.987     0.702     0.140     0.041     0.030
1978   50    1928     1.900     0.987     0.702     0.140     0.041     0.030
1978   51    1927     1.900     0.987     0.702     0.140     0.041     0.030
1978   52    1926     1.900     0.987     0.702     0.140     0.041     0.030
1978   53    1925     1.900     0.987     0.702     0.140     0.041     0.030
1978   54    1924     1.900     0.987     0.702     0.140     0.041     0.030
1978   55    1923     1.900     0.987     0.702     0.140     0.041     0.030
1979   12    1967     0.000     0.000     0.000     0.000     0.000     0.000
1979   13    1966     0.000     0.000     0.000     0.000     0.000     0.000
1979   14    1965     0.000     0.000     0.000     0.000     0.000     0.000
1979   15    1964     0.000     0.000     0.000     0.000     0.000     0.000
1979   16    1963     0.001     0.001     0.000     0.000     0.000     0.000
1979   17    1962     0.005     0.004     0.000     0.000     0.000     0.000
1979   18    1961     0.021     0.021     0.000     0.000     0.000     0.000
1979   19    1960     0.072     0.070     0.002     0.000     0.000     0.000
1979   20    1959     0.181     0.172     0.009     0.000     0.000     0.000
1979   21    1958     0.340     0.310     0.028     0.001     0.000     0.000
1979   22    1957     0.522     0.455     0.063     0.004     0.000     0.000
1979   23    1956     0.709     0.585     0.114     0.008     0.001     0.000
1979   24    1955     0.893     0.696     0.180     0.015     0.002     0.000
1979   25    1954     1.066     0.784     0.255     0.024     0.003     0.000
1979   26    1953     1.219     0.845     0.334     0.034     0.005     0.001
1979   27    1952     1.352     0.887     0.410     0.046     0.008     0.001
1979   28    1951     1.463     0.914     0.477     0.059     0.011     0.003
1979   29    1950     1.555     0.934     0.532     0.072     0.014     0.004
1979   30    1949     1.629     0.947     0.575     0.084     0.017     0.005
1979   31    1948     1.689     0.957     0.609     0.096     0.021     0.007
1979   32    1947     1.736     0.964     0.632     0.106     0.024     0.009
1979   33    1946     1.774     0.969     0.651     0.115     0.027     0.011
1979   34    1945     1.804     0.973     0.665     0.122     0.030     0.013
1979   35    1944     1.828     0.977     0.675     0.128     0.033     0.015
1979   36    1943     1.846     0.979     0.682     0.132     0.035     0.017
1979   37    1942     1.860     0.981     0.688     0.136     0.036     0.019
1979   38    1941     1.871     0.983     0.691     0.138     0.038     0.021
1979   39    1940     1.878     0.984     0.693     0.140     0.039     0.022
1979   40    1939     1.884     0.984     0.695     0.142     0.040     0.023
1979   41    1938     1.888     0.985     0.696     0.142     0.040     0.025
1979   42    1937     1.891     0.985     0.696     0.143     0.041     0.026
1979   43    1936     1.893     0.985     0.697     0.143     0.041     0.027
1979   44    1935     1.895     0.986     0.697     0.143     0.041     0.027
1979   45    1934     1.895     0.986     0.697     0.144     0.041     0.028
1979   46    1933     1.896     0.986     0.697     0.144     0.042     0.028
1979   47    1932     1.896     0.986     0.697     0.144     0.042     0.028
1979   48    1931     1.896     0.986     0.697     0.144     0.042     0.028
1979   49    1930     1.896     0.986     0.697     0.144     0.042     0.028
1979   50    1929     1.896     0.986     0.697     0.144     0.042     0.028
1979   51    1928     1.896     0.986     0.697     0.144     0.042     0.028
1979   52    1927     1.896     0.986     0.697     0.144     0.042     0.028
1979   53    1926     1.896     0.986     0.697     0.144     0.042     0.028
1979   54    1925     1.896     0.986     0.697     0.144     0.042     0.028
1979   55    1924     1.896     0.986     0.697     0.144     0.042     0.028
1980   12    1968     0.000     0.000     0.000     0.000     0.000     0.000
1980   13    1967     0.000     0.000     0.000     0.000     0.000     0.000
1980   14    1966     0.000     0.000     0.000     0.000     0.000     0.000
1980   15    1965     0.000     0.000     0.000     0.000     0.000     0.000
1980   16    1964     0.001     0.001     0.000     0.000     0.000     0.000
1980   17    1963     0.005     0.005     0.000     0.000     0.000     0.000
1980   18    1962     0.022     0.022     0.000     0.000     0.000     0.000
1980   19    1961     0.075     0.073     0.002     0.000     0.000     0.000
1980   20    1960     0.190     0.180     0.009     0.000     0.000     0.000
1980   21    1959     0.359     0.329     0.029     0.001     0.000     0.000
1980   22    1958     0.550     0.481     0.065     0.004     0.000     0.000
1980   23    1957     0.746     0.617     0.119     0.009     0.001     0.000
1980   24    1956     0.934     0.727     0.188     0.016     0.002     0.000
1980   25    1955     1.107     0.811     0.266     0.026     0.003     0.001
1980   26    1954     1.263     0.872     0.346     0.037     0.006     0.001
1980   27    1953     1.397     0.914     0.422     0.051     0.009     0.002
1980   28    1952     1.509     0.941     0.490     0.064     0.011     0.003
1980   29    1951     1.602     0.960     0.545     0.078     0.015     0.004
1980   30    1950     1.677     0.974     0.588     0.091     0.018     0.006
1980   31    1949     1.736     0.983     0.621     0.103     0.022     0.007
1980   32    1948     1.784     0.990     0.646     0.114     0.025     0.009
1980   33    1947     1.823     0.996     0.663     0.124     0.029     0.011
1980   34    1946     1.853     1.000     0.676     0.132     0.032     0.013
1980   35    1945     1.877     1.003     0.685     0.139     0.035     0.015
1980   36    1944     1.895     1.005     0.692     0.144     0.036     0.017
1980   37    1943     1.908     1.007     0.697     0.147     0.038     0.019
1980   38    1942     1.918     1.008     0.700     0.150     0.040     0.020
1980   39    1941     1.926     1.010     0.702     0.152     0.041     0.022
1980   40    1940     1.932     1.010     0.704     0.153     0.042     0.023
1980   41    1939     1.935     1.011     0.704     0.154     0.042     0.024
1980   42    1938     1.938     1.011     0.705     0.154     0.043     0.025
1980   43    1937     1.940     1.011     0.705     0.155     0.043     0.026
1980   44    1936     1.941     1.011     0.705     0.155     0.043     0.027
1980   45    1935     1.942     1.011     0.705     0.155     0.044     0.027
1980   46    1934     1.943     1.011     0.705     0.155     0.044     0.027
1980   47    1933     1.943     1.011     0.706     0.155     0.044     0.027
1980   48    1932     1.943     1.011     0.706     0.155     0.044     0.027
1980   49    1931     1.943     1.011     0.706     0.155     0.044     0.027
1980   50    1930     1.943     1.011     0.706     0.155     0.044     0.027
1980   51    1929     1.943     1.011     0.706     0.155     0.044     0.027
1980   52    1928     1.943     1.011     0.706     0.155     0.044     0.027
1980   53    1927     1.943     1.011     0.706     0.155     0.044     0.027
1980   54    1926     1.943     1.011     0.706     0.155     0.044     0.027
1980   55    1925     1.943     1.011     0.706     0.155     0.044     0.027
1981   12    1969     0.000     0.000     0.000     0.000     0.000     0.000
1981   13    1968     0.000     0.000     0.000     0.000     0.000     0.000
1981   14    1967     0.000     0.000     0.000     0.000     0.000     0.000
1981   15    1966     0.000     0.000     0.000     0.000     0.000     0.000
1981   16    1965     0.001     0.001     0.000     0.000     0.000     0.000
1981   17    1964     0.005     0.005     0.000     0.000     0.000     0.000
1981   18    1963     0.021     0.021     0.000     0.000     0.000     0.000
1981   19    1962     0.068     0.066     0.002     0.000     0.000     0.000
1981   20    1961     0.175     0.166     0.008     0.000     0.000     0.000
1981   21    1960     0.337     0.308     0.027     0.001     0.000     0.000
1981   22    1959     0.518     0.452     0.062     0.004     0.000     0.000
1981   23    1958     0.704     0.578     0.116     0.008     0.001     0.000
1981   24    1957     0.884     0.682     0.184     0.016     0.002     0.000
1981   25    1956     1.050     0.761     0.260     0.025     0.003     0.001
1981   26    1955     1.201     0.817     0.341     0.036     0.006     0.001
1981   27    1954     1.333     0.855     0.418     0.049     0.009     0.002
1981   28    1953     1.442     0.882     0.483     0.063     0.012     0.003
1981   29    1952     1.531     0.900     0.536     0.076     0.015     0.004
1981   30    1951     1.602     0.912     0.576     0.089     0.018     0.006
1981   31    1950     1.660     0.922     0.608     0.101     0.022     0.008
1981   32    1949     1.706     0.929     0.631     0.112     0.025     0.009
1981   33    1948     1.744     0.933     0.649     0.121     0.028     0.011
1981   34    1947     1.773     0.937     0.661     0.129     0.031     0.014
1981   35    1946     1.795     0.940     0.670     0.136     0.034     0.016
1981   36    1945     1.814     0.942     0.677     0.141     0.036     0.018
1981   37    1944     1.827     0.944     0.681     0.145     0.038     0.020
1981   38    1943     1.836     0.945     0.684     0.147     0.039     0.021
1981   39    1942     1.843     0.946     0.685     0.149     0.041     0.022
1981   40    1941     1.849     0.946     0.687     0.151     0.041     0.024
1981   41    1940     1.852     0.947     0.688     0.151     0.042     0.025
1981   42    1939     1.855     0.947     0.688     0.152     0.042     0.026
1981   43    1938     1.857     0.947     0.688     0.152     0.043     0.026
1981   44    1937     1.858     0.947     0.689     0.152     0.043     0.027
1981   45    1936     1.859     0.947     0.689     0.153     0.043     0.027
1981   46    1935     1.859     0.947     0.689     0.153     0.043     0.027
1981   47    1934     1.859     0.947     0.689     0.153     0.043     0.027
1981   48    1933     1.859     0.947     0.689     0.153     0.043     0.028
1981   49    1932     1.859     0.948     0.689     0.153     0.043     0.028
1981   50    1931     1.859     0.948     0.689     0.153     0.043     0.028
1981   51    1930     1.859     0.948     0.689     0.153     0.043     0.028
1981   52    1929     1.859     0.948     0.689     0.153     0.043     0.028
1981   53    1928     1.859     0.948     0.689     0.153     0.043     0.028
1981   54    1927     1.859     0.948     0.689     0.153     0.043     0.028
1981   55    1926     1.859     0.948     0.689     0.153     0.043     0.028
1982   12    1970     0.000     0.000     0.000     0.000     0.000     0.000
1982   13    1969     0.000     0.000     0.000     0.000     0.000     0.000
1982   14    1968     0.000     0.000     0.000     0.000     0.000     0.000
1982   15    1967     0.000     0.000     0.000     0.000     0.000     0.000
1982   16    1966     0.001     0.001     0.000     0.000     0.000     0.000
1982   17    1965     0.005     0.005     0.000     0.000     0.000     0.000
1982   18    1964     0.021     0.021     0.000     0.000     0.000     0.000
1982   19    1963     0.068     0.066     0.002     0.000     0.000     0.000
1982   20    1962     0.172     0.163     0.008     0.000     0.000     0.000
1982   21    1961     0.331     0.303     0.026     0.001     0.000     0.000
1982   22    1960     0.510     0.445     0.061     0.004     0.000     0.000
1982   23    1959     0.695     0.569     0.116     0.009     0.001     0.000
1982   24    1958     0.874     0.669     0.187     0.017     0.002     0.000
1982   25    1957     1.041     0.745     0.266     0.027     0.004     0.000
1982   26    1956     1.193     0.799     0.347     0.039     0.006     0.001
1982   27    1955     1.324     0.837     0.424     0.052     0.009     0.002
1982   28    1954     1.433     0.862     0.490     0.066     0.012     0.003
1982   29    1953     1.523     0.880     0.543     0.080     0.016     0.004
1982   30    1952     1.596     0.892     0.585     0.093     0.019     0.006
1982   31    1951     1.655     0.902     0.616     0.106     0.023     0.008
1982   32    1950     1.701     0.908     0.640     0.118     0.026     0.009
1982   33    1949     1.739     0.914     0.657     0.128     0.029     0.011
1982   34    1948     1.770     0.918     0.670     0.137     0.032     0.013
1982   35    1947     1.794     0.921     0.679     0.144     0.035     0.015
1982   36    1946     1.812     0.923     0.685     0.150     0.037     0.017
1982   37    1945     1.827     0.925     0.690     0.154     0.040     0.019
1982   38    1944     1.837     0.926     0.693     0.157     0.041     0.020
1982   39    1943     1.845     0.927     0.695     0.159     0.042     0.022
1982   40    1942     1.850     0.928     0.696     0.160     0.043     0.023
1982   41    1941     1.854     0.928     0.697     0.161     0.044     0.024
1982   42    1940     1.856     0.928     0.698     0.162     0.044     0.024
1982   43    1939     1.858     0.928     0.698     0.162     0.045     0.025
1982   44    1938     1.859     0.929     0.698     0.162     0.045     0.025
1982   45    1937     1.859     0.929     0.698     0.162     0.045     0.025
1982   46    1936     1.859     0.929     0.698     0.162     0.045     0.026
1982   47    1935     1.860     0.929     0.698     0.162     0.045     0.026
1982   48    1934     1.860     0.929     0.698     0.162     0.045     0.026
1982   49    1933     1.860     0.929     0.698     0.162     0.045     0.026
1982   50    1932     1.860     0.929     0.698     0.162     0.045     0.026
1982   51    1931     1.860     0.929     0.698     0.162     0.045     0.026
1982   52    1930     1.860     0.929     0.698     0.162     0.045     0.026
1982   53    1929     1.860     0.929     0.698     0.162     0.045     0.026
1982   54    1928     1.860     0.929     0.698     0.162     0.045     0.026
1982   55    1927     1.860     0.929     0.698     0.162     0.045     0.026
1983   12    1971     0.000     0.000     0.000     0.000     0.000     0.000
1983   13    1970     0.000     0.000     0.000     0.000     0.000     0.000
1983   14    1969     0.000     0.000     0.000     0.000     0.000     0.000
1983   15    1968     0.000     0.000     0.000     0.000     0.000     0.000
1983   16    1967     0.001     0.001     0.000     0.000     0.000     0.000
1983   17    1966     0.004     0.004     0.000     0.000     0.000     0.000
1983   18    1965     0.019     0.018     0.000     0.000     0.000     0.000
1983   19    1964     0.062     0.060     0.002     0.000     0.000     0.000
1983   20    1963     0.160     0.152     0.008     0.000     0.000     0.000
1983   21    1962     0.309     0.285     0.023     0.001     0.000     0.000
1983   22    1961     0.479     0.421     0.055     0.003     0.000     0.000
1983   23    1960     0.656     0.541     0.106     0.008     0.001     0.000
1983   24    1959     0.830     0.639     0.174     0.015     0.002     0.000
1983   25    1958     0.996     0.713     0.253     0.026     0.004     0.000
1983   26    1957     1.144     0.766     0.333     0.038     0.006     0.001
1983   27    1956     1.273     0.803     0.408     0.051     0.009     0.002
1983   28    1955     1.379     0.827     0.471     0.066     0.012     0.003
1983   29    1954     1.466     0.844     0.522     0.080     0.016     0.004
1983   30    1953     1.536     0.855     0.561     0.095     0.019     0.006
1983   31    1952     1.593     0.864     0.590     0.107     0.023     0.008
1983   32    1951     1.638     0.871     0.612     0.119     0.027     0.010
1983   33    1950     1.675     0.876     0.629     0.129     0.030     0.012
1983   34    1949     1.704     0.880     0.641     0.137     0.033     0.013
1983   35    1948     1.727     0.883     0.650     0.145     0.035     0.015
1983   36    1947     1.745     0.884     0.656     0.150     0.038     0.017
1983   37    1946     1.759     0.886     0.660     0.155     0.040     0.019
1983   38    1945     1.770     0.887     0.663     0.157     0.042     0.020
1983   39    1944     1.777     0.888     0.665     0.160     0.043     0.022
1983   40    1943     1.782     0.888     0.666     0.161     0.044     0.023
1983   41    1942     1.785     0.889     0.667     0.162     0.044     0.024
1983   42    1941     1.788     0.889     0.667     0.162     0.045     0.025
1983   43    1940     1.789     0.889     0.667     0.162     0.045     0.025
1983   44    1939     1.790     0.889     0.667     0.163     0.045     0.026
1983   45    1938     1.791     0.889     0.668     0.163     0.045     0.026
1983   46    1937     1.791     0.889     0.668     0.163     0.045     0.026
1983   47    1936     1.791     0.889     0.668     0.163     0.045     0.026
1983   48    1935     1.791     0.889     0.668     0.163     0.045     0.026
1983   49    1934     1.791     0.889     0.668     0.163     0.045     0.026
1983   50    1933     1.791     0.889     0.668     0.163     0.045     0.026
1983   51    1932     1.791     0.889     0.668     0.163     0.045     0.026
1983   52    1931     1.791     0.889     0.668     0.163     0.045     0.026
1983   53    1930     1.791     0.889     0.668     0.163     0.045     0.026
1983   54    1929     1.791     0.889     0.668     0.163     0.045     0.026
1983   55    1928     1.791     0.889     0.668     0.163     0.045     0.026
1984   12    1972     0.000     0.000     0.000     0.000     0.000     0.000
1984   13    1971     0.000     0.000     0.000     0.000     0.000     0.000
1984   14    1970     0.000     0.000     0.000     0.000     0.000     0.000
1984   15    1969     0.000     0.000     0.000     0.000     0.000     0.000
1984   16    1968     0.001     0.001     0.000     0.000     0.000     0.000
1984   17    1967     0.005     0.005     0.000     0.000     0.000     0.000
1984   18    1966     0.019     0.019     0.000     0.000     0.000     0.000
1984   19    1965     0.060     0.058     0.002     0.000     0.000     0.000
1984   20    1964     0.154     0.147     0.007     0.000     0.000     0.000
1984   21    1963     0.297     0.273     0.022     0.001     0.000     0.000
1984   22    1962     0.462     0.406     0.053     0.003     0.000     0.000
1984   23    1961     0.634     0.522     0.103     0.008     0.001     0.000
1984   24    1960     0.803     0.617     0.169     0.015     0.002     0.000
1984   25    1959     0.961     0.687     0.244     0.025     0.003     0.001
1984   26    1958     1.105     0.738     0.321     0.038     0.006     0.001
1984   27    1957     1.230     0.773     0.395     0.052     0.009     0.002
1984   28    1956     1.334     0.796     0.457     0.066     0.012     0.003
1984   29    1955     1.420     0.812     0.507     0.081     0.015     0.004
1984   30    1954     1.488     0.824     0.545     0.094     0.019     0.006
1984   31    1953     1.545     0.833     0.574     0.107     0.023     0.008
1984   32    1952     1.589     0.839     0.595     0.119     0.026     0.010
1984   33    1951     1.625     0.844     0.611     0.129     0.029     0.012
1984   34    1950     1.653     0.847     0.623     0.137     0.032     0.014
1984   35    1949     1.676     0.850     0.632     0.144     0.034     0.015
1984   36    1948     1.693     0.852     0.637     0.150     0.037     0.017
1984   37    1947     1.707     0.853     0.642     0.155     0.038     0.019
1984   38    1946     1.717     0.854     0.644     0.158     0.040     0.021
1984   39    1945     1.725     0.855     0.646     0.161     0.041     0.022
1984   40    1944     1.730     0.855     0.647     0.162     0.042     0.023
1984   41    1943     1.734     0.856     0.648     0.163     0.043     0.024
1984   42    1942     1.736     0.856     0.648     0.164     0.043     0.025
1984   43    1941     1.737     0.856     0.648     0.164     0.043     0.025
1984   44    1940     1.738     0.856     0.649     0.164     0.044     0.026
1984   45    1939     1.739     0.856     0.649     0.164     0.044     0.026
1984   46    1938     1.739     0.856     0.649     0.164     0.044     0.026
1984   47    1937     1.739     0.856     0.649     0.164     0.044     0.026
1984   48    1936     1.739     0.856     0.649     0.164     0.044     0.026
1984   49    1935     1.739     0.856     0.649     0.164     0.044     0.026
1984   50    1934     1.739     0.856     0.649     0.164     0.044     0.026
1984   51    1933     1.739     0.856     0.649     0.164     0.044     0.026
1984   52    1932     1.739     0.856     0.649     0.164     0.044     0.026
1984   53    1931     1.739     0.856     0.649     0.164     0.044     0.026
1984   54    1930     1.739     0.856     0.649     0.164     0.044     0.026
1984   55    1929     1.739     0.856     0.649     0.164     0.044     0.026
1985   12    1973     0.000     0.000     0.000     0.000     0.000     0.000
1985   13    1972     0.000     0.000     0.000     0.000     0.000     0.000
1985   14    1971     0.000     0.000     0.000     0.000     0.000     0.000
1985   15    1970     0.000     0.000     0.000     0.000     0.000     0.000
1985   16    1969     0.001     0.001     0.000     0.000     0.000     0.000
1985   17    1968     0.005     0.005     0.000     0.000     0.000     0.000
1985   18    1967     0.018     0.018     0.000     0.000     0.000     0.000
1985   19    1966     0.058     0.056     0.001     0.000     0.000     0.000
1985   20    1965     0.146     0.139     0.007     0.000     0.000     0.000
1985   21    1964     0.281     0.258     0.022     0.001     0.000     0.000
1985   22    1963     0.440     0.384     0.052     0.004     0.000     0.000
1985   23    1962     0.608     0.499     0.100     0.008     0.001     0.000
1985   24    1961     0.775     0.593     0.164     0.016     0.002     0.000
1985   25    1960     0.935     0.663     0.239     0.028     0.003     0.000
1985   26    1959     1.082     0.714     0.318     0.043     0.006     0.001
1985   27    1958     1.211     0.747     0.393     0.060     0.009     0.002
1985   28    1957     1.321     0.771     0.456     0.078     0.013     0.003
1985   29    1956     1.408     0.786     0.507     0.095     0.016     0.005
1985   30    1955     1.478     0.797     0.544     0.111     0.020     0.007
1985   31    1954     1.535     0.805     0.572     0.126     0.024     0.009
1985   32    1953     1.581     0.811     0.593     0.139     0.028     0.011
1985   33    1952     1.618     0.815     0.608     0.151     0.031     0.013
1985   34    1951     1.648     0.819     0.619     0.162     0.034     0.015
1985   35    1950     1.672     0.821     0.627     0.170     0.037     0.017
