East Germany, Live births by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Total          B1          B2          B3          B4         B5p
1956     12-        0.00        0.00        0.00        0.00        0.00        0.00
1956     13         0.00        0.00        0.00        0.00        0.00        0.00
1956     14         7.13        6.94        0.00        0.00        0.19        0.00
1956     15       231.52      230.06        0.65        0.00        0.81        0.00
1956     16      1222.06     1186.90       33.49        0.71        0.80        0.17
1956     17      4488.15     4228.60      243.77       12.74        1.70        1.33
1956     18     10107.89     9025.83     1019.89       58.73        1.66        1.79
1956     19     15934.32    13153.95     2475.54      282.80       17.69        4.33
1956     20     20514.77    14957.26     4634.68      807.76      102.74       12.32
1956     21     22994.17    14326.73     6804.02     1560.24      262.62       40.55
1956     22     21230.17    11347.40     6998.62     2272.52      510.68      100.96
1956     23     18680.63     8301.36     6534.81     2778.10      818.39      247.96
1956     24     18067.38     6974.11     6481.72     3069.98     1102.51      439.04
1956     25     17835.47     6063.19     6515.78     3248.56     1390.35      617.59
1956     26     16877.04     4996.19     6214.96     3294.02     1520.23      851.65
1956     27     15415.62     4056.58     5587.41     3286.65     1472.19     1012.78
1956     28     13676.78     3239.11     4909.83     3022.58     1394.32     1110.95
1956     29     12209.68     2562.37     4342.97     2723.00     1368.92     1212.41
1956     30     11109.12     2071.97     3834.55     2569.33     1340.87     1292.40
1956     31      9821.79     1648.88     3263.61     2395.83     1238.09     1275.39
1956     32      8675.36     1296.74     2732.02     2131.82     1191.48     1323.29
1956     33      7989.35     1027.15     2404.12     1941.91     1176.54     1439.64
1956     34      7726.19      893.44     2147.06     1921.42     1201.05     1563.21
1956     35      7205.68      770.94     1806.55     1743.48     1192.40     1692.31
1956     36      5565.65      528.82     1267.35     1318.59      951.71     1499.18
1956     37      3326.20      288.66      642.33      770.02      580.91     1044.30
1956     38      2076.33      169.14      366.26      452.81      360.95      727.16
1956     39      1672.69      121.90      304.77      348.69      281.00      616.33
1956     40      1629.63      102.97      281.26      332.65      264.10      648.65
1956     41      1684.07      107.99      251.86      342.14      276.87      705.22
1956     42      1431.45      100.68      190.75      260.47      238.43      641.10
1956     43       943.44       53.05      116.02      164.86      153.69      455.82
1956     44       549.64       22.38       71.03       99.35       91.08      265.78
1956     45       224.47        7.99       30.32       36.30       37.74      112.12
1956     46        79.44        2.74        9.94       11.57       12.83       42.36
1956     47        39.99        1.85        5.74        6.15        6.42       19.83
1956     48        19.39        1.22        3.24        3.18        3.08        8.65
1956     49         9.61        0.82        1.87        1.69        1.50        3.73
1956     50         4.86        0.54        1.08        0.90        0.74        1.60
1956     51         2.50        0.36        0.62        0.48        0.36        0.69
1956     52         1.33        0.22        0.35        0.26        0.18        0.30
1956     53         0.70        0.14        0.20        0.14        0.09        0.14
1956     54         0.31        0.06        0.09        0.06        0.03        0.06
1956     55+        0.04        0.01        0.01        0.01        0.00        0.01
1957     12-        0.00        0.00        0.00        0.00        0.00        0.00
1957     13         0.00        0.00        0.00        0.00        0.00        0.00
1957     14         7.06        7.06        0.00        0.00        0.00        0.00
1957     15       212.26      212.26        0.00        0.00        0.00        0.00
1957     16      1146.01     1136.76        9.11        0.14        0.00        0.00
1957     17      4482.46     4239.31      236.51        6.63        0.00        0.00
1957     18     10139.22     9130.55      946.62       60.30        1.77        0.00
1957     19     15758.19    12751.11     2684.82      289.29       32.10        0.86
1957     20     19732.29    14061.81     4756.16      803.80       97.87       12.65
1957     21     22175.81    13676.74     6604.59     1586.92      275.21       32.35
1957     22     22701.21    12000.97     7612.44     2407.08      571.98      108.76
1957     23     19950.49     8967.47     6996.22     2824.96      909.63      252.20
1957     24     17223.34     6449.99     6175.36     2986.12     1158.15      453.73
1957     25     16515.41     5368.30     5963.00     3126.14     1379.26      678.70
1957     26     15941.07     4564.78     5711.66     3203.57     1519.51      941.54
1957     27     15043.98     3794.35     5372.24     3163.51     1548.58     1165.31
1957     28     13400.07     3026.82     4696.30     2939.43     1479.00     1258.52
1957     29     11618.51     2352.98     4017.00     2604.17     1350.18     1294.18
1957     30     10379.56     1844.61     3531.56     2396.89     1263.97     1342.52
1957     31      9467.16     1507.81     3065.13     2285.15     1213.28     1395.78
1957     32      8192.53     1199.58     2519.00     1976.95     1140.65     1356.35
1957     33      7130.07      971.03     2052.16     1712.60     1069.88     1324.42
1957     34      6530.47      784.85     1703.60     1603.63     1061.23     1377.16
1957     35      6228.25      658.47     1522.70     1556.41     1059.46     1431.21
1957     36      5834.38      591.60     1338.11     1402.41      975.23     1527.03
1957     37      4418.15      416.26      909.53     1011.54      739.87     1340.96
1957     38      2486.62      202.88      438.68      566.86      436.47      841.75
1957     39      1450.08      105.85      221.14      316.12      263.71      543.26
1957     40      1192.08       88.23      170.88      237.86      216.94      478.17
1957     41      1113.09       86.12      148.50      204.82      199.79      473.87
1957     42      1064.05       78.54      136.76      202.94      177.60      468.21
1957     43       830.64       56.47      107.95      148.66      147.19      370.37
1957     44       514.33       32.85       61.12       89.49       94.64      236.24
1957     45       240.39       12.23       28.11       40.93       40.41      118.70
1957     46       100.53        4.00       15.02       14.02       16.43       51.06
1957     47        53.98        2.63        9.70        7.61        8.68       25.37
1957     48        27.16        1.68        5.80        3.97        4.29       11.42
1957     49        13.28        1.07        3.30        2.04        2.04        4.83
1957     50         6.58        0.69        1.84        1.06        0.97        2.02
1957     51         3.31        0.43        1.01        0.56        0.46        0.84
1957     52         1.67        0.26        0.54        0.29        0.21        0.35
1957     53         0.85        0.15        0.28        0.15        0.11        0.16
1957     54         0.36        0.07        0.12        0.06        0.05        0.06
1957     55+        0.04        0.01        0.02        0.01        0.01        0.01
1958     12-        0.00        0.00        0.00        0.00        0.00        0.00
1958     13         0.00        0.00        0.00        0.00        0.00        0.00
1958     14         5.79        5.79        0.00        0.00        0.00        0.00
1958     15       172.57      172.57        0.00        0.00        0.00        0.00
1958     16      1028.28     1020.19        8.08        0.00        0.00        0.00
1958     17      4359.84     4132.97      226.64        0.23        0.00        0.00
1958     18     10498.61     9559.96      894.67       43.34        0.64        0.00
1958     19     16366.26    13536.29     2502.08      307.65       19.55        0.70
1958     20     19639.49    14219.03     4541.08      776.87       92.84        9.67
1958     21     21356.92    13182.87     6286.25     1574.69      279.55       33.57
1958     22     22451.18    11909.83     7383.35     2445.58      587.08      125.34
1958     23     21785.29     9836.64     7660.60     3059.44      943.84      284.77
1958     24     18625.86     7046.27     6796.78     3104.44     1163.02      515.34
1958     25     15770.38     5031.00     5671.58     2946.22     1362.09      759.50
1958     26     14784.01     4079.17     5260.76     2949.99     1512.70      981.39
1958     27     14214.75     3392.61     4921.30     3094.48     1559.56     1246.81
1958     28     13283.51     2807.80     4454.09     3032.49     1568.23     1420.90
1958     29     11808.36     2170.95     3992.82     2743.88     1483.74     1416.98
1958     30     10253.58     1729.43     3382.47     2395.14     1350.33     1396.22
1958     31      9051.20     1420.10     2846.52     2138.75     1271.91     1373.92
1958     32      8093.16     1177.86     2408.89     1933.57     1167.51     1405.34
1958     33      6955.93      921.14     1967.50     1670.00     1034.64     1362.64
1958     34      6075.13      720.17     1608.62     1482.55      954.16     1309.63
1958     35      5466.43      576.49     1308.80     1351.28      854.99     1374.87
1958     36      5136.82      480.20     1144.43     1250.05      855.34     1406.79
1958     37      4708.63      382.10      942.56     1071.78      868.61     1443.58
1958     38      3483.74      253.87      644.87      774.82      643.79     1166.38
1958     39      1974.30      152.39      333.64      414.88      347.29      726.09
1958     40      1114.29       90.51      155.54      222.21      203.74      442.30
1958     41       823.04       60.24      107.04      155.81      160.77      339.18
1958     42       675.15       44.62       77.02      128.65      126.18      298.66
1958     43       587.39       36.88       65.90      106.32      104.40      273.89
1958     44       435.03       29.41       52.60       67.58       77.78      207.65
1958     45       218.53       13.35       30.71       31.47       39.38      103.63
1958     46        97.69        4.37       17.45       12.84       16.06       46.96
1958     47        50.68        2.68       10.74        6.87        7.98       22.40
1958     48        26.67        1.73        6.57        3.80        4.05       10.52
1958     49        13.48        1.11        3.76        2.04        1.97        4.61
1958     50         6.68        0.70        2.05        1.06        0.93        1.94
1958     51         3.38        0.44        1.10        0.56        0.45        0.82
1958     52         1.71        0.27        0.57        0.29        0.21        0.36
1958     53         0.86        0.15        0.30        0.15        0.10        0.16
1958     54         0.35        0.08        0.12        0.06        0.04        0.06
1958     55+        0.04        0.01        0.02        0.01        0.00        0.01
1959     12-        0.00        0.00        0.00        0.00        0.00        0.00
1959     13         0.00        0.00        0.00        0.00        0.00        0.00
1959     14        10.25       10.25        0.00        0.00        0.00        0.00
1959     15       238.70      238.04        0.66        0.00        0.00        0.00
1959     16      1027.97     1006.28       21.69        0.00        0.00        0.00
1959     17      4386.02     4201.03      182.18        2.81        0.00        0.00
1959     18     11342.75    10274.75      995.59       71.78        0.63        0.00
1959     19     18802.48    15599.52     2897.56      283.13       22.15        0.12
1959     20     22561.16    16425.99     5177.15      848.13       99.16       10.73
1959     21     23425.17    14650.12     6730.61     1691.12      296.91       56.42
1959     22     23447.88    12387.47     7684.26     2594.73      631.37      150.04
1959     23     23294.51    10395.10     8240.41     3271.12     1045.57      342.32
1959     24     22183.95     8393.14     7983.10     3764.60     1426.74      616.38
1959     25     18610.77     5893.31     6671.75     3611.87     1545.85      888.02
1959     26     15436.98     3990.85     5451.25     3250.18     1587.73     1156.95
1959     27     14332.77     3114.02     4913.61     3193.23     1672.42     1439.49
1959     28     13480.16     2592.37     4469.15     3096.41     1707.45     1614.77
1959     29     12230.17     2048.33     3989.66     2853.71     1623.22     1715.26
1959     30     10801.23     1576.52     3423.09     2546.17     1508.67     1746.78
1959     31      9353.43     1259.64     2826.96     2198.08     1393.04     1675.69
1959     32      8109.23      980.22     2323.62     1952.79     1256.36     1596.24
1959     33      7297.49      818.00     1961.46     1748.01     1179.85     1590.17
1959     34      6262.49      703.01     1551.27     1483.55     1032.12     1492.54
1959     35      5336.94      538.34     1254.42     1295.13      879.58     1369.47
1959     36      4774.98      422.79     1064.31     1118.63      840.13     1329.10
1959     37      4395.11      376.77      851.01     1014.08      799.39     1353.87
1959     38      3922.00      304.51      667.94      898.28      706.91     1344.36
1959     39      2890.00      199.38      457.15      649.02      514.58     1069.87
1959     40      1489.83       93.44      206.14      300.72      294.55      594.97
1959     41       766.80       46.39       91.44      151.30      159.76      317.92
1959     42       573.39       30.69       69.55      119.79      101.55      251.81
1959     43       442.18       22.15       47.57       85.29       67.45      219.72
1959     44       353.92       13.49       34.58       71.34       54.44      180.07
1959     45       203.73        5.60       21.87       36.38       34.39      105.47
1959     46        94.72        3.44       12.52       14.14       15.00       49.62
1959     47        49.61        2.44        7.86        7.45        7.74       24.13
1959     48        24.88        1.69        4.70        3.84        3.82       10.82
1959     49        13.11        1.22        2.89        2.11        1.96        4.95
1959     50         6.73        0.83        1.67        1.12        0.97        2.15
1959     51         3.43        0.54        0.92        0.58        0.47        0.91
1959     52         1.77        0.33        0.50        0.31        0.23        0.39
1959     53         0.90        0.20        0.26        0.16        0.11        0.17
1959     54         0.37        0.09        0.11        0.06        0.05        0.06
1959     55+        0.05        0.01        0.01        0.01        0.01        0.01
1960     12-        0.00        0.00        0.00        0.00        0.00        0.00
1960     13         0.00        0.00        0.00        0.00        0.00        0.00
1960     14         7.45        7.45        0.00        0.00        0.00        0.00
1960     15       242.83      241.63        1.19        0.00        0.00        0.00
1960     16      1176.09     1142.06       34.03        0.00        0.00        0.00
1960     17      4211.34     4021.12      188.32        1.92        0.00        0.00
1960     18     10803.42     9777.67      965.43       59.81        0.51        0.00
1960     19     18940.94    15741.06     2916.68      264.10       18.95        0.14
1960     20     23791.00    17463.35     5389.06      838.85       94.59        5.14
1960     21     24593.46    15561.02     6984.70     1707.49      301.73       38.52
1960     22     23618.75    12597.11     7667.32     2552.71      644.80      156.79
1960     23     22842.29    10351.28     7836.69     3253.75     1052.44      348.13
1960     24     21952.41     8447.53     7765.22     3701.41     1394.96      643.28
1960     25     20267.69     6557.34     7295.46     3792.82     1656.27      965.80
1960     26     16800.51     4507.47     5864.48     3511.17     1710.08     1207.31
1960     27     13725.90     2964.15     4640.15     3067.95     1575.35     1478.29
1960     28     12459.99     2283.89     4125.61     2855.85     1558.41     1636.23
1960     29     11790.03     1873.34     3733.19     2766.88     1610.62     1805.98
1960     30     10649.12     1530.35     3183.97     2541.98     1523.19     1869.62
1960     31      9349.61     1208.69     2669.14     2317.05     1376.17     1778.57
1960     32      8024.90      931.45     2148.90     2059.22     1208.61     1676.70
1960     33      6889.59      763.94     1713.49     1768.39     1078.24     1565.52
1960     34      6166.55      646.77     1517.18     1526.04      985.17     1491.41
1960     35      5273.66      530.15     1244.06     1246.30      873.98     1379.17
1960     36      4506.89      427.91      926.24     1079.99      774.41     1298.34
1960     37      3933.52      320.36      730.71      951.60      707.71     1223.15
1960     38      3438.07      252.27      598.83      768.94      664.22     1153.81
1960     39      2916.63      217.29      454.16      620.75      542.76     1081.67
1960     40      2109.69      144.37      302.54      422.38      363.47      876.92
1960     41      1095.37       65.70      151.47      188.68      187.74      501.77
1960     42       525.52       24.13       68.85       96.26       99.59      236.69
1960     43       332.36       13.57       43.87       65.89       55.24      153.77
1960     44       232.26       10.42       26.81       34.18       36.00      124.85
1960     45       146.54        5.87       12.14       19.70       23.51       85.34
1960     46        79.90        3.70        6.00       12.94       11.47       45.79
1960     47        44.15        2.67        3.81        8.11        6.22       23.33
1960     48        22.64        1.82        2.31        4.61        3.16       10.73
1960     49        11.47        1.24        1.41        2.52        1.58        4.71
1960     50         6.19        0.86        0.91        1.42        0.83        2.16
1960     51         3.27        0.58        0.55        0.76        0.43        0.96
1960     52         1.70        0.36        0.32        0.39        0.21        0.41
1960     53         0.89        0.21        0.18        0.20        0.10        0.19
1960     54         0.37        0.09        0.08        0.08        0.04        0.07
1960     55+        0.04        0.01        0.01        0.01        0.01        0.01
1961     12-        0.00        0.00        0.00        0.00        0.00        0.00
1961     13         0.00        0.00        0.00        0.00        0.00        0.00
1961     14        10.55       10.01        0.53        0.00        0.00        0.00
1961     15       232.94      226.47        6.47        0.00        0.00        0.00
1961     16      1237.72     1205.96       31.77        0.00        0.00        0.00
1961     17      4546.59     4331.71      211.07        3.52        0.29        0.00
1961     18      9970.77     8974.67      922.62       68.56        4.77        0.16
1961     19     17589.98    14512.40     2797.53      257.80       20.50        1.76
1961     20     24451.30    17875.48     5576.81      899.56       92.14        7.31
1961     21     26864.79    16895.64     7767.01     1856.93      298.77       46.44
1961     22     26124.71    14095.42     8496.02     2710.87      655.89      166.51
1961     23     23998.58    11060.58     8244.56     3265.51     1049.27      378.66
1961     24     22119.22     8716.28     7756.54     3565.62     1420.83      659.95
1961     25     21007.48     7040.16     7328.98     3952.82     1682.39     1003.13
1961     26     18906.94     5252.62     6523.46     3973.90     1830.74     1326.22
1961     27     15005.58     3376.07     4967.00     3317.61     1776.47     1568.43
1961     28     12223.68     2195.22     3833.68     2818.76     1631.19     1744.84
1961     29     11166.62     1749.93     3364.65     2649.90     1524.71     1877.43
1961     30     10382.11     1425.55     2954.28     2479.00     1499.35     2023.93
1961     31      9392.94     1144.58     2553.06     2263.99     1425.84     2005.48
1961     32      8123.95      885.89     2125.59     1982.10     1274.22     1856.15
1961     33      6898.05      694.21     1731.49     1678.34     1099.44     1694.57
1961     34      6019.63      582.08     1382.79     1479.98     1001.95     1572.84
1961     35      5324.75      480.76     1118.75     1296.19      913.11     1515.94
1961     36      4454.08      394.04      880.31     1053.73      765.66     1360.34
1961     37      3691.07      325.87      678.70      851.47      648.32     1186.70
1961     38      3193.38      256.99      532.86      734.76      573.47     1095.29
1961     39      2739.87      202.13      423.93      616.67      497.33      999.81
1961     40      2196.64      136.50      328.96      454.56      404.19      872.43
1961     41      1485.13       93.93      204.97      273.14      269.48      643.61
1961     42       742.94       44.44       88.29      128.00      136.14      346.09
1961     43       311.41       11.56       31.44       57.67       62.50      148.25
1961     44       171.00        3.21       15.42       34.15       32.69       85.53
1961     45       100.94        0.96        7.76       16.63       17.54       58.05
1961     46        58.00        1.08        4.14        7.59        9.68       35.50
1961     47        35.26        1.08        3.01        4.78        5.89       20.52
1961     48        18.81        0.94        1.95        2.70        3.14       10.06
1961     49         9.74        0.75        1.23        1.50        1.62        4.63
1961     50         5.11        0.57        0.78        0.84        0.83        2.09
1961     51         2.88        0.44        0.51        0.50        0.45        0.99
1961     52         1.60        0.30        0.31        0.28        0.23        0.46
1961     53         0.84        0.19        0.18        0.15        0.12        0.21
1961     54         0.36        0.09        0.08        0.06        0.05        0.08
1961     55+        0.05        0.01        0.01        0.01        0.01        0.01
1962     12-        0.00        0.00        0.00        0.00        0.00        0.00
1962     13         0.00        0.00        0.00        0.00        0.00        0.00
1962     14        10.61       10.32        0.29        0.00        0.00        0.00
1962     15       250.89      246.86        4.03        0.00        0.00        0.00
1962     16       913.33      891.47       21.59        0.27        0.00        0.00
1962     17      4214.43     3999.52      205.76        9.15        0.00        0.00
1962     18     10427.57     9413.73      957.30       55.91        0.64        0.00
1962     19     15868.52    13023.17     2572.28      256.31       16.51        0.26
1962     20     21601.55    15611.33     5116.59      779.03       83.82       10.79
1962     21     26447.31    16627.36     7743.93     1733.89      299.87       42.27
1962     22     27342.41    14834.04     8912.82     2805.49      665.36      124.69
1962     23     25489.32    11940.96     8776.56     3352.62     1090.64      328.54
1962     24     22678.30     9068.88     7998.36     3554.33     1422.44      634.28
1962     25     20672.12     7048.51     7246.47     3717.50     1683.13      976.52
1962     26     18753.74     5402.82     6508.89     3734.07     1772.13     1335.83
1962     27     16493.19     3885.94     5593.51     3565.12     1829.06     1619.55
1962     28     13245.63     2494.19     4188.50     3098.14     1718.38     1746.43
1962     29     10716.53     1670.33     3100.79     2560.08     1524.35     1861.00
1962     30      9660.13     1257.45     2708.54     2276.48     1496.82     1920.87
1962     31      8859.94      983.07     2343.03     2120.82     1406.05     2006.97
1962     32      8043.41      837.42     1976.89     1984.21     1263.02     1981.86
1962     33      6892.00      685.99     1588.22     1671.85     1093.45     1852.49
1962     34      5792.71      538.96     1239.93     1384.03      967.31     1662.48
1962     35      4946.42      435.73     1003.84     1199.96      861.69     1445.19
1962     36      4354.92      391.19      827.21     1037.96      774.91     1323.65
1962     37      3613.65      321.37      627.44      848.04      661.39     1155.41
1962     38      2959.01      234.21      477.14      675.63      536.55     1035.48
1962     39      2452.81      173.47      392.82      527.15      442.48      916.89
1962     40      1969.97      132.40      308.80      387.81      361.09      779.88
1962     41      1540.71       96.10      202.33      282.91      270.06      689.32
1962     42       983.47       61.63      122.13      181.34      166.37      452.00
1962     43       454.35       25.36       50.26       86.46       89.07      203.20
1962     44       158.46        7.65       15.71       31.11       29.25       74.74
1962     45        62.85        3.27        6.55       11.20        9.08       32.76
1962     46        40.97        1.90        2.97        5.42        7.22       23.46
1962     47        29.77        1.72        2.40        3.90        5.57       16.17
1962     48        18.67        1.39        1.72        2.52        3.63        9.41
1962     49        10.41        1.01        1.15        1.49        2.05        4.72
1962     50         5.63        0.70        0.74        0.87        1.09        2.24
1962     51         3.07        0.49        0.47        0.50        0.56        1.05
1962     52         1.77        0.34        0.31        0.31        0.30        0.52
1962     53         0.97        0.21        0.19        0.17        0.16        0.25
1962     54         0.42        0.10        0.08        0.08        0.06        0.09
1962     55+        0.05        0.01        0.01        0.01        0.01        0.01
1963     12-        0.00        0.00        0.00        0.00        0.00        0.00
1963     13         0.00        0.00        0.00        0.00        0.00        0.00
1963     14        12.05       11.74        0.31        0.00        0.00        0.00
1963     15       287.68      282.85        4.81        0.00        0.00        0.00
1963     16      1116.28     1088.82       26.83        0.63        0.00        0.00
1963     17      3308.15     3125.12      170.88       11.85        0.30        0.00
1963     18      9455.22     8404.79      988.12       59.20        3.10        0.00
1963     19     16797.49    13644.71     2873.80      263.59       14.99        0.40
1963     20     20021.83    14314.21     4861.06      749.68       88.42        8.46
1963     21     23807.15    14654.19     7129.84     1704.77      281.04       37.32
1963     22     27066.40    14534.66     8899.76     2820.10      672.08      139.79
1963     23     26738.23    12509.64     9152.99     3606.87     1123.26      345.47
1963     24     24545.68     9938.40     8629.75     3887.07     1442.77      647.69
1963     25     21236.18     7336.34     7557.79     3715.24     1629.37      997.44
1963     26     18977.23     5460.37     6672.18     3715.08     1762.34     1367.25
1963     27     17261.54     4084.05     5924.30     3650.88     1936.39     1665.92
1963     28     15242.79     2930.04     4996.65     3423.07     1971.36     1921.69
1963     29     12137.26     1898.78     3657.59     2843.23     1716.49     2021.18
1963     30      9667.16     1277.40     2670.22     2280.77     1429.76     2009.02
1963     31      8580.03      979.50     2179.65     2074.39     1329.58     2016.90
1963     32      7991.85      804.83     1889.00     1926.45     1331.42     2040.16
1963     33      7125.92      654.02     1627.27     1662.47     1208.89     1973.27
1963     34      6069.47      531.38     1299.24     1427.97     1049.83     1761.04
1963     35      5209.07      444.33     1067.91     1234.93      894.97     1566.94
1963     36      4307.62      344.23      834.16     1002.46      742.01     1384.74
1963     37      3704.71      277.61      657.81      868.91      653.42     1246.97
1963     38      3030.97      224.79      504.64      689.99      535.82     1075.73
1963     39      2348.46      182.70      395.97      477.56      408.30      883.92
1963     40      1846.38      137.27      270.99      380.98      324.38      732.76
1963     41      1434.37       92.62      190.60      308.31      255.52      587.32
1963     42      1087.53       68.12      143.96      221.37      190.40      463.66
1963     43       669.11       39.45       87.63      127.25      117.91      296.88
1963     44       257.91       16.18       32.87       47.62       44.96      116.27
1963     45        66.66        2.60        5.65       13.27       11.08       34.06
1963     46        23.38        0.15        1.47        4.79        3.65       13.30
1963     47        14.77        0.15        1.18        3.25        2.33        7.85
1963     48        10.39        0.16        1.03        2.43        1.67        5.11
1963     49         6.61        0.14        0.80        1.63        1.06        2.98
1963     50         3.85        0.11        0.56        0.99        0.62        1.56
1963     51         2.21        0.07        0.38        0.59        0.36        0.81
1963     52         1.27        0.05        0.25        0.35        0.21        0.42
1963     53         0.75        0.03        0.16        0.20        0.12        0.23
1963     54         0.34        0.01        0.08        0.09        0.06        0.10
1963     55+        0.04        0.00        0.01        0.01        0.01        0.01
1964     12-        0.00        0.00        0.00        0.00        0.00        0.00
1964     13         0.00        0.00        0.00        0.00        0.00        0.00
1964     14        10.59       10.44        0.15        0.00        0.00        0.00
1964     15       274.21      270.39        3.82        0.00        0.00        0.00
1964     16      1190.24     1156.73       33.53        0.00        0.00        0.00
1964     17      3722.30     3516.94      202.41        2.41        0.52        0.00
1964     18      7080.88     6266.85      752.67       56.28        4.91        0.17
1964     19     14822.01    11874.44     2662.73      268.42       15.11        1.31
1964     20     20784.51    14903.52     4981.93      805.71       86.45        6.91
1964     21     21262.45    13206.05     6265.21     1483.17      264.50       43.52
1964     22     23037.42    12095.09     7801.13     2430.87      576.83      133.52
1964     23     25660.48    11597.66     9219.08     3473.55     1044.67      325.52
1964     24     24550.95     9533.91     9003.72     3912.08     1478.28      622.95
1964     25     22030.18     7466.99     7928.45     3926.01     1714.29      994.43
1964     26     18908.14     5418.44     6730.13     3689.96     1741.22     1328.40
1964     27     16796.33     3975.75     5875.35     3481.88     1819.54     1643.80
1964     28     15113.00     3027.91     5059.16     3249.60     1813.92     1962.43
1964     29     13287.41     2210.24     4187.76     2959.54     1767.78     2162.08
1964     30     10650.10     1462.47     3014.60     2472.11     1555.23     2145.69
1964     31      8441.22      951.29     2152.15     1991.55     1277.70     2068.52
1964     32      7448.20      727.69     1785.83     1721.98     1171.53     2041.17
1964     33      6916.83      622.21     1556.02     1600.65     1124.33     2013.62
1964     34      6126.41      523.53     1320.87     1434.92     1012.01     1835.09
1964     35      5214.31      427.62     1022.54     1239.50      894.95     1629.69
1964     36      4348.56      345.88      765.82     1028.84      753.06     1454.96
1964     37      3575.06      282.26      613.33      790.14      599.87     1289.46
1964     38      3007.48      235.63      516.44      647.66      524.58     1083.16
1964     39      2318.05      164.76      380.70      498.31      426.57      847.72
1964     40      1728.13      116.34      254.02      367.34      321.07      669.34
1964     41      1314.74       94.02      185.57      275.24      228.13      531.77
1964     42       985.25       58.84      127.81      197.03      171.86      429.73
1964     43       691.70       47.92       84.13      119.04      122.50      318.10
1964     44       384.69       11.25       48.30       64.67       68.21      192.25
1964     45       118.05        0.02       12.13       22.13       19.41       64.36
1964     46        28.14        0.07        2.46        5.56        3.66       16.38
1964     47        14.20        0.15        1.54        3.02        1.85        7.64
1964     48         9.01        0.24        1.18        2.04        1.17        4.38
1964     49         6.48        0.34        1.00        1.51        0.84        2.79
1964     50         4.21        0.37        0.74        0.99        0.53        1.58
1964     51         2.48        0.32        0.48        0.58        0.30        0.79
1964     52         1.41        0.25        0.29        0.31        0.16        0.39
1964     53         0.78        0.16        0.17        0.17        0.09        0.19
1964     54         0.36        0.08        0.08        0.08        0.03        0.08
1964     55+        0.05        0.01        0.01        0.01        0.00        0.01
1965     12-        0.00        0.00        0.00        0.00        0.00        0.00
1965     13         0.00        0.00        0.00        0.00        0.00        0.00
1965     14        12.12       12.12        0.00        0.00        0.00        0.00
1965     15       332.37      330.94        1.43        0.00        0.00        0.00
1965     16      1342.01     1300.17       41.58        0.26        0.00        0.00
1965     17      4193.13     3954.44      228.49       10.20        0.00        0.00
1965     18      8390.20     7431.87      907.32       50.00        0.85        0.17
1965     19     11010.71     8750.19     2028.46      198.18       31.24        2.63
1965     20     17572.56    12236.72     4457.71      763.03      106.68        8.40
1965     21     21613.05    13151.84     6613.46     1556.55      258.30       32.89
1965     22     20959.30    10910.47     7180.61     2230.40      527.41      110.40
1965     23     22088.53     9914.18     7953.97     3015.37      914.68      290.33
1965     24     23938.30     9210.44     8906.46     3811.44     1405.72      604.25
1965     25     22755.22     7451.96     8518.35     4081.26     1736.74      966.92
1965     26     19914.12     5694.50     7281.41     3829.28     1828.88     1280.06
1965     27     16790.28     4106.02     5924.95     3455.64     1718.96     1584.72
1965     28     14660.65     2984.45     4912.85     3208.76     1736.11     1818.49
1965     29     13061.13     2194.10     4141.07     2957.54     1780.67     1987.74
1965     30     11456.33     1592.33     3365.51     2679.90     1677.38     2141.20
1965     31      9080.64     1081.61     2368.58     2160.77     1407.30     2062.37
1965     32      7082.94      721.78     1669.97     1672.23     1131.70     1887.26
1965     33      6304.74      555.64     1376.40     1462.73     1056.22     1853.75
1965     34      5808.56      505.30     1210.27     1276.97      985.51     1830.52
1965     35      5082.56      441.82     1006.97     1093.37      876.62     1663.78
1965     36      4223.80      343.93      763.00      937.40      723.99     1455.48
1965     37      3457.71      282.98      576.13      756.02      584.95     1257.64
1965     38      2783.66      216.56      425.70      598.00      517.93     1025.46
1965     39      2290.83      169.06      322.18      492.54      437.50      869.54
1965     40      1724.04      140.13      248.41      342.79      314.09      678.62
1965     41      1178.33       87.93      177.54      232.06      194.73      486.08
1965     42       829.93       47.79      112.18      154.92      134.73      380.32
1965     43       557.02       37.85       64.35       88.15       97.42      269.25
1965     44       342.27       39.99       37.71       55.18       53.49      155.87
1965     45       145.99       17.13       17.87       22.90       19.34       68.77
1965     46        39.36        2.93        5.35        5.08        4.94       21.06
1965     47        14.38        1.28        2.28        1.90        1.77        7.15
1965     48         7.56        0.81        1.39        1.04        0.93        3.40
1965     49         4.99        0.65        1.05        0.73        0.60        1.97
1965     50         3.69        0.57        0.87        0.55        0.44        1.25
1965     51         2.42        0.43        0.62        0.38        0.29        0.70
1965     52         1.40        0.28        0.38        0.22        0.15        0.35
1965     53         0.77        0.17        0.22        0.13        0.08        0.17
1965     54         0.33        0.08        0.10        0.05        0.03        0.06
1965     55+        0.04        0.01        0.01        0.01        0.00        0.01
1966     12-        0.00        0.00        0.00        0.00        0.00        0.00
1966     13         0.00        0.00        0.00        0.00        0.00        0.00
1966     14        10.57       10.57        0.00        0.00        0.00        0.00
1966     15       290.72      289.38        1.34        0.00        0.00        0.00
