Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1968    46      1921          156.24
1968    47      1921          125.68
1968    47      1920           81.50
1968    48      1920           64.77
1968    48      1919           30.85
1968    49      1919           24.38
1968    49      1918           10.09
1968    50      1918            7.98
1968    50      1917            4.81
1968    51      1917            3.82
1968    51      1916            2.71
1968    52      1916            2.16
1968    52      1915            1.84
1968    53      1915            1.47
1968    53      1914            1.20
1968    54      1914            0.84
1968    54      1913            0.46
1968    55+        .            0.16
1969    12-        .            0.10
1969    13      1956            0.39
1969    13      1955            6.83
1969    14      1955           21.75
1969    14      1954          160.81
1969    15      1954          364.12
1969    15      1953          996.65
1969    16      1953         1713.35
1969    16      1952         4630.01
1969    17      1952         7421.99
1969    17      1951        12671.87
1969    18      1951        17013.13
1969    18      1950        23299.88
1969    19      1950        28466.12
1969    19      1949        31596.40
1969    20      1949        35427.60
1969    20      1948        34587.76
1969    21      1948        35924.24
1969    21      1947        34329.72
1969    22      1947        36572.28
1969    22      1946        33452.42
1969    23      1946        29388.58
1969    23      1945        26881.45
1969    24      1945        27038.55
1969    24      1944        35885.47
1969    25      1944        36000.53
1969    25      1943        35582.34
1969    26      1943        35341.66
1969    26      1942        32396.72
1969    27      1942        32036.28
1969    27      1941        37310.24
1969    28      1941        36694.76
1969    28      1940        36815.87
1969    29      1940        36075.13
1969    29      1939        33501.55
1969    30      1939        32592.45
1969    30      1938        28143.34
1969    31      1938        27225.66
1969    31      1937        23484.96
1969    32      1937        22651.04
1969    32      1936        20596.09
1969    33      1936        19796.91
1969    33      1935        17562.28
1969    34      1935        16919.72
1969    34      1934        14775.36
1969    35      1934        14234.64
1969    35      1933        10578.59
1969    36      1933        10094.41
1969    36      1932         9026.25
1969    37      1932         8543.75
1969    37      1931         7845.25
1969    38      1931         7320.75
1969    38      1930         6644.65
1969    39      1930         6091.35
1969    39      1929         4915.03
1969    40      1929         4472.97
1969    40      1928         3746.73
1969    41      1928         3367.27
1969    41      1927         2568.56
1969    42      1927         2250.44
1969    42      1926         1748.94
1969    43      1926         1495.06
1969    43      1925         1101.56
1969    44      1925          922.44
1969    44      1924          633.64
1969    45      1924          483.36
1969    45      1923          242.77
1969    46      1923          189.60
1969    46      1922          136.78
1969    47      1922          110.31
1969    47      1921           75.32
1969    48      1921           59.95
1969    48      1920           38.26
1969    49      1920           30.27
1969    49      1919           14.36
1969    50      1919           11.37
1969    50      1918            4.73
1969    51      1918            3.76
1969    51      1917            2.29
1969    52      1917            1.83
1969    52      1916            1.30
1969    53      1916            1.04
1969    53      1915            0.88
1969    54      1915            0.61
1969    54      1914            0.43
1969    55+        .            0.15
1970    12-        .            0.10
1970    13      1957            0.42
1970    13      1956            7.88
1970    14      1956           25.17
1970    14      1955          187.20
1970    15      1955          421.24
1970    15      1954         1167.63
1970    16      1954         1973.38
1970    16      1953         4925.75
1970    17      1953         7710.28
1970    17      1952        12792.15
1970    18      1952        16986.93
